INFO 2025-07-18 20:06:23,336 autoreload Watching for file changes with StatReloader
DEBUG 2025-07-18 20:06:24,799 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\templates\unfold_crispy\whole_uni_formset.html first seen with mtime 1750649298.854622
DEBUG 2025-07-18 20:06:24,801 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\templates\unfold_crispy\layout\attrs.html first seen with mtime 1750649298.8390007
DEBUG 2025-07-18 20:06:24,801 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\templates\unfold_crispy\layout\baseinput.html first seen with mtime 1750649298.8390007
DEBUG 2025-07-18 20:06:24,802 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\templates\unfold_crispy\layout\button.html first seen with mtime 1750649298.8390007
DEBUG 2025-07-18 20:06:24,803 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\templates\unfold_crispy\layout\buttonholder.html first seen with mtime 1750649298.8390007
DEBUG 2025-07-18 20:06:24,804 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\templates\unfold_crispy\layout\checkbox.html first seen with mtime 1750649298.8390007
DEBUG 2025-07-18 20:06:24,805 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\templates\unfold_crispy\layout\column.html first seen with mtime 1750649298.8390007
DEBUG 2025-07-18 20:06:24,809 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\templates\unfold_crispy\layout\div.html first seen with mtime 1750649298.8390007
DEBUG 2025-07-18 20:06:24,809 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\templates\unfold_crispy\layout\fieldset.html first seen with mtime 1750649298.8390007
DEBUG 2025-07-18 20:06:24,810 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\templates\unfold_crispy\layout\fieldset_subheader.html first seen with mtime 1750649298.8390007
DEBUG 2025-07-18 20:06:24,811 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\templates\unfold_crispy\layout\field_errors.html first seen with mtime 1750649298.8390007
DEBUG 2025-07-18 20:06:24,812 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\templates\unfold_crispy\layout\help_text.html first seen with mtime 1750649298.8390007
DEBUG 2025-07-18 20:06:24,812 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\templates\unfold_crispy\layout\help_text_and_errors.html first seen with mtime 1750649298.8390007
DEBUG 2025-07-18 20:06:24,813 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\templates\unfold_crispy\layout\hr.html first seen with mtime 1750649298.854622
DEBUG 2025-07-18 20:06:24,814 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\templates\unfold_crispy\layout\radio_checkbox_select.html first seen with mtime 1750649298.854622
DEBUG 2025-07-18 20:06:24,814 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\templates\unfold_crispy\layout\row.html first seen with mtime 1750649298.854622
DEBUG 2025-07-18 20:06:24,825 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\templates\unfold_crispy\layout\table_inline_formset.html first seen with mtime 1750649298.854622
DEBUG 2025-07-18 20:06:24,827 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\paypal\standard\ipn\templates\ipn first seen with mtime 1750649299.6722891
DEBUG 2025-07-18 20:06:24,828 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\paypal\standard\ipn\templates\ipn\ipn.html first seen with mtime 1750649299.6722891
DEBUG 2025-07-18 20:06:24,829 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\paypal\standard\ipn\templates\ipn\ipn_test.html first seen with mtime 1750649299.6722891
DEBUG 2025-07-18 20:06:24,830 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\paypal\standard\ipn\templates\ipn\paypal.html first seen with mtime 1750649299.6722891
DEBUG 2025-07-18 20:06:24,830 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,832 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\admin first seen with mtime 1750649297.2659972
DEBUG 2025-07-18 20:06:24,833 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\admin.html first seen with mtime 1750649297.2659972
DEBUG 2025-07-18 20:06:24,834 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\api.html first seen with mtime 1750649297.2659972
DEBUG 2025-07-18 20:06:24,835 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\base.html first seen with mtime 1750649297.2659972
DEBUG 2025-07-18 20:06:24,837 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\docs first seen with mtime 1750649297.2816172
DEBUG 2025-07-18 20:06:24,837 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\filters first seen with mtime 1750649297.2972383
DEBUG 2025-07-18 20:06:24,841 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\horizontal first seen with mtime 1750649297.2972383
DEBUG 2025-07-18 20:06:24,842 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\inline first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,842 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\login.html first seen with mtime 1750649297.2659972
DEBUG 2025-07-18 20:06:24,843 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\login_base.html first seen with mtime 1750649297.2659972
DEBUG 2025-07-18 20:06:24,844 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\pagination first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,844 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\raw_data_form.html first seen with mtime 1750649297.2659972
DEBUG 2025-07-18 20:06:24,845 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\schema.js first seen with mtime 1750649297.2659972
DEBUG 2025-07-18 20:06:24,845 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical first seen with mtime 1750649297.3349943
DEBUG 2025-07-18 20:06:24,847 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\admin\detail.html first seen with mtime 1750649297.2659972
DEBUG 2025-07-18 20:06:24,848 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\admin\dict_value.html first seen with mtime 1750649297.2659972
DEBUG 2025-07-18 20:06:24,849 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\admin\list.html first seen with mtime 1750649297.2659972
DEBUG 2025-07-18 20:06:24,850 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\admin\list_value.html first seen with mtime 1750649297.2659972
DEBUG 2025-07-18 20:06:24,851 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\admin\simple_list_value.html first seen with mtime 1750649297.2659972
DEBUG 2025-07-18 20:06:24,852 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\auth first seen with mtime 1750649297.2816172
DEBUG 2025-07-18 20:06:24,852 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\document.html first seen with mtime 1750649297.2659972
DEBUG 2025-07-18 20:06:24,853 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\error.html first seen with mtime 1750649297.2816172
DEBUG 2025-07-18 20:06:24,854 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\index.html first seen with mtime 1750649297.2816172
DEBUG 2025-07-18 20:06:24,855 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\interact.html first seen with mtime 1750649297.2816172
DEBUG 2025-07-18 20:06:24,855 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\langs first seen with mtime 1750649297.2816172
DEBUG 2025-07-18 20:06:24,856 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\link.html first seen with mtime 1750649297.2816172
DEBUG 2025-07-18 20:06:24,857 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\sidebar.html first seen with mtime 1750649297.2816172
DEBUG 2025-07-18 20:06:24,857 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\auth\basic.html first seen with mtime 1750649297.2816172
DEBUG 2025-07-18 20:06:24,858 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\auth\session.html first seen with mtime 1750649297.2816172
DEBUG 2025-07-18 20:06:24,859 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\auth\token.html first seen with mtime 1750649297.2816172
DEBUG 2025-07-18 20:06:24,861 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\langs\javascript-intro.html first seen with mtime 1750649297.2816172
DEBUG 2025-07-18 20:06:24,862 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\langs\javascript.html first seen with mtime 1750649297.2816172
DEBUG 2025-07-18 20:06:24,862 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\langs\python-intro.html first seen with mtime 1750649297.2816172
DEBUG 2025-07-18 20:06:24,863 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\langs\python.html first seen with mtime 1750649297.2816172
DEBUG 2025-07-18 20:06:24,864 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\langs\shell-intro.html first seen with mtime 1750649297.2816172
DEBUG 2025-07-18 20:06:24,865 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\docs\langs\shell.html first seen with mtime 1750649297.2816172
DEBUG 2025-07-18 20:06:24,866 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\filters\base.html first seen with mtime 1750649297.2816172
DEBUG 2025-07-18 20:06:24,866 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\filters\ordering.html first seen with mtime 1750649297.2972383
DEBUG 2025-07-18 20:06:24,867 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\filters\search.html first seen with mtime 1750649297.2972383
DEBUG 2025-07-18 20:06:24,869 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\horizontal\checkbox.html first seen with mtime 1750649297.2972383
DEBUG 2025-07-18 20:06:24,870 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\horizontal\checkbox_multiple.html first seen with mtime 1750649297.2972383
DEBUG 2025-07-18 20:06:24,871 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\horizontal\dict_field.html first seen with mtime 1750649297.2972383
DEBUG 2025-07-18 20:06:24,872 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\horizontal\fieldset.html first seen with mtime 1750649297.2972383
DEBUG 2025-07-18 20:06:24,872 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\horizontal\form.html first seen with mtime 1750649297.2972383
DEBUG 2025-07-18 20:06:24,873 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\horizontal\input.html first seen with mtime 1750649297.2972383
DEBUG 2025-07-18 20:06:24,874 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\horizontal\list_field.html first seen with mtime 1750649297.2972383
DEBUG 2025-07-18 20:06:24,875 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\horizontal\list_fieldset.html first seen with mtime 1750649297.2972383
DEBUG 2025-07-18 20:06:24,876 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\horizontal\radio.html first seen with mtime 1750649297.2972383
DEBUG 2025-07-18 20:06:24,876 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\horizontal\select.html first seen with mtime 1750649297.2972383
DEBUG 2025-07-18 20:06:24,877 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\horizontal\select_multiple.html first seen with mtime 1750649297.2972383
DEBUG 2025-07-18 20:06:24,878 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\horizontal\textarea.html first seen with mtime 1750649297.2972383
DEBUG 2025-07-18 20:06:24,879 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\checkbox.html first seen with mtime 1750649297.2972383
DEBUG 2025-07-18 20:06:24,880 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\checkbox_multiple.html first seen with mtime 1750649297.2972383
DEBUG 2025-07-18 20:06:24,882 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\dict_field.html first seen with mtime 1750649297.31286
DEBUG 2025-07-18 20:06:24,885 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\fieldset.html first seen with mtime 1750649297.31286
DEBUG 2025-07-18 20:06:24,887 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\form.html first seen with mtime 1750649297.31286
DEBUG 2025-07-18 20:06:24,889 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\input.html first seen with mtime 1750649297.31286
DEBUG 2025-07-18 20:06:24,890 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\list_field.html first seen with mtime 1750649297.31286
DEBUG 2025-07-18 20:06:24,891 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\list_fieldset.html first seen with mtime 1750649297.31286
DEBUG 2025-07-18 20:06:24,892 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\radio.html first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,893 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\select.html first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,894 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\select_multiple.html first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,895 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\inline\textarea.html first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,896 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\pagination\numbers.html first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,896 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\pagination\previous_and_next.html first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,898 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\checkbox.html first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,899 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\checkbox_multiple.html first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,900 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\dict_field.html first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,901 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\fieldset.html first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,902 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\form.html first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,903 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\input.html first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,904 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\list_field.html first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,904 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\list_fieldset.html first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,905 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\radio.html first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,908 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\select.html first seen with mtime 1750649297.319367
DEBUG 2025-07-18 20:06:24,909 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\select_multiple.html first seen with mtime 1750649297.3349943
DEBUG 2025-07-18 20:06:24,910 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templates\rest_framework\vertical\textarea.html first seen with mtime 1750649297.3349943
DEBUG 2025-07-18 20:06:24,912 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\ach\LC_MESSAGES\django.mo first seen with mtime 1750649297.1123805
DEBUG 2025-07-18 20:06:24,914 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\ar\LC_MESSAGES\django.mo first seen with mtime 1750649297.1123805
DEBUG 2025-07-18 20:06:24,915 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\az\LC_MESSAGES\django.mo first seen with mtime 1750649297.1188874
DEBUG 2025-07-18 20:06:24,916 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\be\LC_MESSAGES\django.mo first seen with mtime 1750649297.1188874
DEBUG 2025-07-18 20:06:24,917 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\bg\LC_MESSAGES\django.mo first seen with mtime 1750649297.1188874
DEBUG 2025-07-18 20:06:24,919 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\ca\LC_MESSAGES\django.mo first seen with mtime 1750649297.1188874
DEBUG 2025-07-18 20:06:24,921 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\ca_ES\LC_MESSAGES\django.mo first seen with mtime 1750649297.1188874
DEBUG 2025-07-18 20:06:24,921 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\cs\LC_MESSAGES\django.mo first seen with mtime 1750649297.1188874
DEBUG 2025-07-18 20:06:24,922 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\da\LC_MESSAGES\django.mo first seen with mtime 1750649297.1188874
DEBUG 2025-07-18 20:06:24,923 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\de\LC_MESSAGES\django.mo first seen with mtime 1750649297.1188874
DEBUG 2025-07-18 20:06:24,925 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\el\LC_MESSAGES\django.mo first seen with mtime 1750649297.1188874
DEBUG 2025-07-18 20:06:24,927 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\el_GR\LC_MESSAGES\django.mo first seen with mtime 1750649297.1188874
DEBUG 2025-07-18 20:06:24,928 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\en\LC_MESSAGES\django.mo first seen with mtime 1750649297.1345136
DEBUG 2025-07-18 20:06:24,929 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\en_AU\LC_MESSAGES\django.mo first seen with mtime 1750649297.1345136
DEBUG 2025-07-18 20:06:24,931 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\en_CA\LC_MESSAGES\django.mo first seen with mtime 1750649297.1345136
DEBUG 2025-07-18 20:06:24,932 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\en_US\LC_MESSAGES\django.mo first seen with mtime 1750649297.1345136
DEBUG 2025-07-18 20:06:24,934 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\es\LC_MESSAGES\django.mo first seen with mtime 1750649297.1345136
DEBUG 2025-07-18 20:06:24,935 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\et\LC_MESSAGES\django.mo first seen with mtime 1750649297.1345136
DEBUG 2025-07-18 20:06:24,936 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\fa\LC_MESSAGES\django.mo first seen with mtime 1750649297.1345136
DEBUG 2025-07-18 20:06:24,940 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\fa_IR\LC_MESSAGES\django.mo first seen with mtime 1750649297.1345136
DEBUG 2025-07-18 20:06:24,941 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\fi\LC_MESSAGES\django.mo first seen with mtime 1750649297.1345136
DEBUG 2025-07-18 20:06:24,943 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\fr\LC_MESSAGES\django.mo first seen with mtime 1750649297.1345136
DEBUG 2025-07-18 20:06:24,944 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\fr_CA\LC_MESSAGES\django.mo first seen with mtime 1750649297.150135
DEBUG 2025-07-18 20:06:24,946 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\gl\LC_MESSAGES\django.mo first seen with mtime 1750649297.150135
DEBUG 2025-07-18 20:06:24,947 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\gl_ES\LC_MESSAGES\django.mo first seen with mtime 1750649297.150135
DEBUG 2025-07-18 20:06:24,948 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\he_IL\LC_MESSAGES\django.mo first seen with mtime 1750649297.150135
DEBUG 2025-07-18 20:06:24,949 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\hu\LC_MESSAGES\django.mo first seen with mtime 1750649297.150135
DEBUG 2025-07-18 20:06:24,951 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\hy\LC_MESSAGES\django.mo first seen with mtime 1750649297.150135
DEBUG 2025-07-18 20:06:24,952 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\id\LC_MESSAGES\django.mo first seen with mtime 1750649297.150135
DEBUG 2025-07-18 20:06:24,959 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\it\LC_MESSAGES\django.mo first seen with mtime 1750649297.150135
DEBUG 2025-07-18 20:06:24,960 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\ja\LC_MESSAGES\django.mo first seen with mtime 1750649297.150135
DEBUG 2025-07-18 20:06:24,961 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\ko_KR\LC_MESSAGES\django.mo first seen with mtime 1750649297.150135
DEBUG 2025-07-18 20:06:24,962 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\lt\LC_MESSAGES\django.mo first seen with mtime 1750649297.165757
DEBUG 2025-07-18 20:06:24,963 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\lv\LC_MESSAGES\django.mo first seen with mtime 1750649297.165757
DEBUG 2025-07-18 20:06:24,964 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\mk\LC_MESSAGES\django.mo first seen with mtime 1750649297.165757
DEBUG 2025-07-18 20:06:24,967 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\nb\LC_MESSAGES\django.mo first seen with mtime 1750649297.165757
DEBUG 2025-07-18 20:06:24,992 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\ne_NP\LC_MESSAGES\django.mo first seen with mtime 1750649297.165757
DEBUG 2025-07-18 20:06:24,993 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\locale\nl\LC_MESSAGES\django.mo first seen with mtime 1750649297.165757
